"BESTSELLING","DESCRIPTION","GRADE","IMAGEURL","NAME","NEWARRIVAL","PRICE","PRODUCTCODE","QUANTITY","RECOMMENDED","STATUS"
"false","Repellendus nobis qui aliquam ipsa error sed est consectetur illo eveniet autem odit voluptatem magni asperiores illo quia aut.","STANDARD","http://lorempixel.com/g/640/200/food/","Heavy Duty Concrete Knife","true","1260.58","PRD6223","384","false","OUT_OF_STOCK"
"false","Delectus voluptate fugit illo dolorem at quo nihil nisi sed similique voluptas dolores rerum aliquid eum aliquam omnis at.","STANDARD","http://lorempixel.com/1600/1200/nature/","Small Cotton Wallet","true","1457.65","PRD6224","1","false","PRE_ORDER"
"true","Consequatur sed sunt non occaecati similique consequatur dolore tenetur ea possimus nobis impedit quisquam molestiae dicta minima.","ECONOMY","http://lorempixel.com/g/1366/768/food/","Rustic Silk Pants","false","1425.17","PRD6225","268","false","PRE_ORDER"
"true","Odio facere facilis quia excepturi similique suscipit voluptatum dolorem architecto illo quaerat qui aut ut.","BUDGET","http://lorempixel.com/g/640/350/sports/","Small Wooden Car","false","194.97","PRD6226","288","true","AVAILABLE"
"true","Esse accusantium praesentium dolorum id assumenda dolore voluptates et omnis doloremque repellat debitis repudiandae occaecati et reprehenderit repellat minima.","LUXURY","http://lorempixel.com/g/640/350/people/","Aerodynamic Rubber Wallet","true","1298.51","PRD6227","377","true","HIDDEN"
"false","Provident ea vel fugit dolores atque nihil quisquam illum autem reprehenderit quasi corporis fugiat incidunt porro omnis officia tempora ipsam.","LUXURY","http://lorempixel.com/1366/768/animals/","Fantastic Concrete Lamp","true","1619.28","PRD6228","54","true","PRE_ORDER"
"false","Sunt qui doloremque excepturi enim exercitationem omnis nostrum tenetur iste deleniti illum dolores natus tempore iure qui sapiente.","LUXURY","http://lorempixel.com/g/1280/1024/animals/","Aerodynamic Copper Bag","false","921.86","PRD6229","132","false","OUT_OF_STOCK"
"true","Non animi tenetur quia vel consequatur et necessitatibus quaerat veniam nemo dignissimos ad est ipsa ut.","LUXURY","http://lorempixel.com/1920/1200/animals/","Ergonomic Linen Coat","true","481.16","PRD6230","8","true","DISCONTINUED"
"false","Dolor optio sequi sint necessitatibus ea nulla magni minus eligendi magni quos ut aut autem ut impedit et non.","BUDGET","http://lorempixel.com/720/348/transport/","Rustic Aluminum Computer","true","613.37","PRD6231","334","false","PRE_ORDER"
"false","Alias tempore assumenda eligendi quod voluptas enim qui doloremque velit atque illum quasi error distinctio fugiat voluptates ad illo.","BUDGET","http://lorempixel.com/1600/1200/city/","Gorgeous Cotton Shoes","true","1051.2","PRD6232","440","true","DELETED"
"false","Fuga voluptas illo autem sed impedit culpa quibusdam architecto ratione qui et cum accusantium dolorem aperiam modi beatae.","ECONOMY","http://lorempixel.com/720/348/nightlife/","Heavy Duty Aluminum Shirt","false","1085.43","PRD6233","294","true","OUT_OF_STOCK"
"true","Qui quae quaerat praesentium est placeat ipsa ullam dolorem deserunt non dolorem sed incidunt sit.","PREMIUM","http://lorempixel.com/g/1920/1200/abstract/","Enormous Bronze Bag","true","915.32","PRD6234","248","true","HIDDEN"
"true","Soluta adipisci minus placeat quo quibusdam dolores quibusdam minima eos modi velit qui eveniet qui sapiente laudantium omnis enim.","ECONOMY","http://lorempixel.com/g/320/200/cats/","Incredible Bronze Hat","true","116.76","PRD6235","98","false","OUT_OF_STOCK"
"false","Libero est explicabo aliquam nulla repellendus dolor nihil vero beatae vel tenetur exercitationem minima corrupti et ullam vel commodi.","ECONOMY","http://lorempixel.com/g/640/480/nature/","Ergonomic Leather Gloves","true","576.35","PRD6236","21","true","HIDDEN"
"false","Incidunt repellat voluptatem labore vel labore placeat est eum nisi nulla non laudantium earum et ex rerum.","STANDARD","http://lorempixel.com/g/320/200/cats/","Sleek Bronze Gloves","true","1064.62","PRD6237","63","true","HIDDEN"
"false","Numquam magni et reprehenderit et nemo placeat rerum aut veritatis nihil omnis suscipit quasi voluptate in tenetur ut voluptas in.","LUXURY","http://lorempixel.com/g/640/350/technics/","Rustic Rubber Car","false","190.35","PRD6238","92","false","OUT_OF_STOCK"
"true","Exercitationem ad cupiditate corporis omnis iusto quibusdam ratione ut quasi soluta quas est est reiciendis aperiam omnis dolore consequatur nulla.","STANDARD","http://lorempixel.com/g/1920/1200/nightlife/","Fantastic Rubber Table","false","94.52","PRD6239","211","true","DISCONTINUED"
"false","Architecto sint iusto distinctio dolorem quidem ducimus quia rerum minima maxime sed alias nostrum qui pariatur excepturi magnam ut.","PREMIUM","http://lorempixel.com/g/720/348/nature/","Intelligent Concrete Pants","false","374.36","PRD6240","108","false","OUT_OF_STOCK"
"false","Aspernatur consequatur quia quaerat quaerat nostrum in alias eos reiciendis incidunt porro molestiae voluptas non soluta eos.","LUXURY","http://lorempixel.com/g/320/200/transport/","Synergistic Granite Table","false","350.8","PRD6241","405","true","PRE_ORDER"
"true","Est vel quidem animi neque dicta sunt quo consequatur vitae quaerat rerum itaque sunt eligendi architecto magni sint dolore.","ECONOMY","http://lorempixel.com/g/640/200/transport/","Intelligent Aluminum Bench","true","438.8","PRD6242","355","false","HIDDEN"
"false","Non consequatur qui error autem minima quod non in accusantium deleniti repudiandae doloribus assumenda nihil ut.","ECONOMY","http://lorempixel.com/g/640/200/abstract/","Heavy Duty Wool Car","false","535.09","PRD6243","60","false","OUT_OF_STOCK"
"false","Autem totam enim harum architecto ut alias optio aperiam veritatis placeat rerum sequi est nemo.","ECONOMY","http://lorempixel.com/1600/1200/nature/","Sleek Rubber Shirt","false","1099.0","PRD6244","238","false","DISCONTINUED"
"true","Odio incidunt vel quia sit sit repellendus id non consequuntur voluptas non necessitatibus enim voluptatem sed quo doloremque non.","LUXURY","http://lorempixel.com/1280/1024/business/","Fantastic Granite Bottle","true","287.7","PRD6245","199","true","DELETED"
"false","Dicta at quam commodi iure nesciunt iure ipsum rerum officiis animi recusandae nostrum molestias accusamus.","STANDARD","http://lorempixel.com/g/1366/768/animals/","Ergonomic Cotton Hat","true","468.71","PRD6246","265","true","DISCONTINUED"
"true","Qui eum mollitia tempora numquam velit enim exercitationem explicabo ipsum consequuntur neque dolores culpa corporis aliquid.","LUXURY","http://lorempixel.com/g/1280/1024/sports/","Lightweight Marble Bench","true","1491.9","PRD6247","380","false","AVAILABLE"
"true","Eveniet fugit ratione qui ad fugit doloribus ea eligendi iste sed voluptas debitis eum quos voluptas autem incidunt praesentium.","PREMIUM","http://lorempixel.com/640/480/technics/","Synergistic Wooden Pants","true","1621.25","PRD6248","361","false","HIDDEN"
"false","Ut molestiae asperiores fugit hic neque illum nisi dolores sunt eos corrupti eius deleniti in fugiat qui.","BUDGET","http://lorempixel.com/g/640/350/cats/","Aerodynamic Copper Shoes","false","803.5","PRD6249","94","false","AVAILABLE"
"false","Beatae nihil dolores vel cumque et aut dolores laborum officia architecto non necessitatibus quis minima praesentium culpa et eligendi.","STANDARD","http://lorempixel.com/1600/1200/animals/","Practical Granite Knife","true","791.43","PRD6250","345","false","DELETED"
"false","Qui quasi itaque consequuntur voluptas aperiam qui fugiat suscipit suscipit pariatur soluta blanditiis minus libero et sit non aperiam occaecati.","PREMIUM","http://lorempixel.com/640/200/business/","Awesome Concrete Knife","false","97.06","PRD6251","162","true","HIDDEN"
"true","Autem odio ipsa ut eos culpa dolor omnis sequi amet iusto in a alias praesentium eum expedita.","LUXURY","http://lorempixel.com/g/720/348/city/","Rustic Rubber Knife","false","162.91","PRD6252","228","false","HIDDEN"
"false","Dignissimos voluptate earum omnis corporis nobis quam et in quisquam recusandae itaque accusantium eaque est sit facilis veritatis.","BUDGET","http://lorempixel.com/g/640/200/nature/","Enormous Wooden Car","false","1681.38","PRD6253","235","false","PRE_ORDER"
"true","Qui excepturi omnis soluta hic velit eum odit dolores provident odit possimus necessitatibus dolorem consequuntur assumenda.","LUXURY","http://lorempixel.com/g/1366/768/cats/","Fantastic Leather Table","false","122.79","PRD6254","88","false","DISCONTINUED"
"false","Sed et unde maiores explicabo rem eum nihil alias recusandae placeat qui qui explicabo praesentium.","BUDGET","http://lorempixel.com/g/720/348/people/","Heavy Duty Wool Lamp","false","1065.46","PRD6255","161","true","OUT_OF_STOCK"
"false","Cumque incidunt corporis debitis id voluptatem eius qui fuga amet rem quis architecto harum repellat non iste molestiae ut.","ECONOMY","http://lorempixel.com/1600/1200/abstract/","Practical Marble Chair","true","1553.5","PRD6256","409","false","HIDDEN"
"false","Aut unde asperiores in quis non vel nesciunt est dolore ipsum facere et voluptatum sequi eligendi reiciendis.","PREMIUM","http://lorempixel.com/1600/1200/nightlife/","Rustic Wool Shirt","false","1342.09","PRD6257","287","true","OUT_OF_STOCK"
"true","Natus et eum dolorum quibusdam sunt numquam est vitae saepe natus aut tempore enim voluptatem doloremque aspernatur magnam placeat.","PREMIUM","http://lorempixel.com/g/1600/1200/people/","Lightweight Plastic Table","false","1821.48","PRD6258","141","true","AVAILABLE"
"true","Ea eum et repudiandae quaerat occaecati repellendus consequatur sunt sit beatae amet ullam placeat consequatur quia nulla enim.","PREMIUM","http://lorempixel.com/g/1280/1024/people/","Ergonomic Iron Gloves","false","1199.79","PRD6259","4","false","HIDDEN"
"false","Quidem quibusdam ipsam qui dolorum qui consequatur soluta cumque omnis nostrum recusandae et nisi dolores doloribus non.","BUDGET","http://lorempixel.com/720/348/nightlife/","Rustic Wooden Gloves","true","888.2","PRD6260","291","false","AVAILABLE"
"false","Et vero inventore et voluptatem consequatur aliquid eveniet fugit rerum voluptatibus qui harum dolore dicta totam nihil.","STANDARD","http://lorempixel.com/640/200/business/","Awesome Marble Keyboard","true","1335.05","PRD6261","316","true","AVAILABLE"
"false","Dolorem maxime libero omnis enim delectus aliquam quas voluptas beatae voluptatem maiores aut ea voluptate iusto vel sed enim.","STANDARD","http://lorempixel.com/640/200/business/","Lightweight Cotton Bench","true","267.47","PRD6262","287","false","HIDDEN"
"false","Officiis sed nihil sapiente quasi consequuntur magni ex voluptatum sed ipsam possimus eaque sit perferendis nam rerum possimus iste.","PREMIUM","http://lorempixel.com/1280/1024/cats/","Practical Steel Bottle","false","1229.75","PRD6263","237","true","OUT_OF_STOCK"
"false","Sunt molestiae eveniet sint temporibus dolores iusto sint voluptatum quasi sint omnis laborum non eligendi est provident eaque earum.","LUXURY","http://lorempixel.com/1280/1024/transport/","Synergistic Plastic Lamp","true","1428.5","PRD6264","41","true","HIDDEN"
"false","Officiis totam et laboriosam iure distinctio culpa laboriosam sint aut provident eos dignissimos odit sunt.","LUXURY","http://lorempixel.com/g/1024/768/sports/","Gorgeous Leather Shoes","true","369.22","PRD6265","61","true","PRE_ORDER"
"false","Nostrum corrupti aliquid et dicta cupiditate aut minus vitae eum sed sed et natus nam pariatur quis magni ad.","LUXURY","http://lorempixel.com/g/1280/1024/people/","Heavy Duty Steel Bottle","false","1133.91","PRD6266","407","true","DELETED"
"true","Omnis non qui harum excepturi voluptatibus unde omnis eligendi at consequatur totam sint totam quia laboriosam deserunt.","BUDGET","http://lorempixel.com/g/640/200/food/","Aerodynamic Wool Bench","false","1756.09","PRD6267","399","true","HIDDEN"
"false","Provident delectus eum enim sed beatae accusamus quisquam nisi ipsum minus rerum est non omnis dolores omnis eos voluptatem exercitationem.","ECONOMY","http://lorempixel.com/g/1024/768/sports/","Rustic Concrete Bench","true","231.3","PRD6268","234","true","DISCONTINUED"
"false","Quia velit omnis perferendis esse ex odit repudiandae qui fugiat sit nobis earum magni temporibus voluptate sed ex.","PREMIUM","http://lorempixel.com/320/200/city/","Intelligent Marble Clock","true","1625.79","PRD6269","370","false","DELETED"
"false","Ut quae vel non aut repellat consequatur nam et soluta in consectetur qui fuga possimus iusto aut.","LUXURY","http://lorempixel.com/640/350/animals/","Sleek Linen Plate","false","832.67","PRD6270","492","false","PRE_ORDER"
"false","Ex natus qui quia qui quos laboriosam sapiente nesciunt voluptas assumenda rem dolor omnis vel velit saepe nobis qui et.","STANDARD","http://lorempixel.com/g/320/200/abstract/","Gorgeous Rubber Wallet","false","637.43","PRD6271","399","false","HIDDEN"
"false","Enim mollitia voluptatem dolores ullam sit vel aut laboriosam ipsam velit velit recusandae porro quia ipsum impedit asperiores ipsa inventore.","BUDGET","http://lorempixel.com/g/640/480/nature/","Heavy Duty Leather Computer","false","831.08","PRD6272","195","true","DISCONTINUED"
"false","Unde reiciendis nam praesentium aspernatur omnis sint omnis qui quam est et quasi dolorem et amet voluptas laborum et consequuntur.","ECONOMY","http://lorempixel.com/g/720/348/animals/","Synergistic Aluminum Hat","false","827.14","PRD6273","410","false","OUT_OF_STOCK"
"true","Sint consequuntur corporis ea totam labore facere quia voluptatem debitis et vel iusto delectus aut non minima labore provident.","LUXURY","http://lorempixel.com/720/348/food/","Awesome Paper Shoes","false","435.24","PRD6274","34","true","AVAILABLE"
"true","Illum quidem reiciendis est quis cumque consequatur qui et et earum suscipit sint itaque eligendi odio.","STANDARD","http://lorempixel.com/g/720/348/transport/","Enormous Bronze Computer","false","1866.55","PRD6275","220","true","HIDDEN"
"true","Rerum dignissimos hic sint molestias quo quis natus autem et consectetur sequi quam amet saepe rerum voluptatem libero quis esse.","ECONOMY","http://lorempixel.com/g/720/348/abstract/","Synergistic Linen Plate","true","236.96","PRD6276","341","true","OUT_OF_STOCK"
"false","Numquam aliquid autem aut error impedit quibusdam asperiores excepturi nihil commodi modi et aut et temporibus.","BUDGET","http://lorempixel.com/g/640/200/food/","Awesome Marble Plate","false","1353.56","PRD6277","380","false","DISCONTINUED"
"false","Officia eum nulla tempora ut sunt est error qui cumque dicta cupiditate laboriosam debitis perspiciatis facere deserunt tenetur.","LUXURY","http://lorempixel.com/720/348/nightlife/","Rustic Wool Table","false","848.81","PRD6278","468","false","DISCONTINUED"
"false","Rerum voluptas molestiae voluptatibus suscipit corporis quam velit voluptatem sequi incidunt quo neque quia laborum nihil impedit.","STANDARD","http://lorempixel.com/1600/1200/business/","Synergistic Wool Lamp","true","744.79","PRD6279","387","false","HIDDEN"
"false","Corrupti fuga quae ducimus natus ab odio architecto eos vitae qui illo occaecati quas quidem in reiciendis maiores.","PREMIUM","http://lorempixel.com/720/348/transport/","Lightweight Copper Shoes","false","561.08","PRD6280","293","false","DELETED"
